Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
23,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3,1,1223.0,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,No
25,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,2,1118.0,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0,Yes
26,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,2,2875.0,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,No
45,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,2,18824.0,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11,Yes
55,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,3,13577.0,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0,No
21,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3,2,2625.0,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2,Yes
46,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,1,18789.0,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8,No
34,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,2,4538.0,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,No
51,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,3,19847.0,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10,No
59,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,2,10512.0,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4,No
34,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,3,4444.0,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,No
28,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,2,2154.0,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,No
44,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,3,19190.0,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,No
34,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,1,4490.0,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,No
35,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,1,3506.0,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,No
42,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,1,2372.0,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,No
43,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4,2,10231.0,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,No
36,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,2,5410.0,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,No
44,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,1,7978.0,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,Yes
28,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,1,3867.0,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,No
51,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,2,2838.0,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,No
30,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2,Manufacturing Director,3,2,4695.0,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7,No
29,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,3,3339.0,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,Yes
28,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,2,2080.0,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,No
25,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,2,2096.0,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,No
32,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,1,6209.0,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,No
45,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,2,18061.0,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,No
39,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,3,17123.0,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,No
58,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,3,2372.0,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,No
32,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,1,4883.0,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,Yes
39,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,2,3904.0,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,Yes
30,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,1,4627.0,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,No
36,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,1,7094.0,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,No
46,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,2,3423.0,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,No
28,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,1,6674.0,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,No
50,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,1,16880.0,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,No
40,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,2,9094.0,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,Yes
52,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,2,8446.0,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,Yes
30,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321,2,Female,95,3,3,Manager,1,1,11916.0,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,No
39,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,2,4534.0,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,No
31,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,3,9852.0,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,No
41,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,2,6151.0,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,No
31,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,2,2302.0,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,Yes
44,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,1,2362.0,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,Yes
42,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,Male,37,3,4,Manager,3,1,17861.0,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,No
55,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,1,19187.0,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,No
56,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,2,19717.0,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7,No
40,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,3,3544.0,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,No
34,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,3,8500.0,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,No
40,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,2,4661.0,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8,No
41,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,3,4103.0,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,No
35,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,Male,87,3,2,Research Scientist,3,2,4249.0,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1,No
51,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,3,14026.0,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10,No
38,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,3,6893.0,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,No
34,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,Female,66,3,2,Sales Executive,1,2,6125.0,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,No
25,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,Male,67,3,1,Laboratory Technician,4,1,3669.0,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2,No
58,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3,Female,53,2,3,Manufacturing Director,1,1,10008.0,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9,Yes
40,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361,2,Male,88,3,1,Laboratory Technician,2,1,2387.0,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3,No
36,Travel_Frequently,607,Sales,7,3,Marketing,1,1362,1,Female,83,4,2,Sales Executive,1,1,4639.0,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13,No
48,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4,2,7898.0,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8,No
27,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,98,4,1,Sales Representative,4,1,2534.0,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0,No
51,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,2,13142.0,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3,No
18,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368,4,Female,97,3,1,Laboratory Technician,4,2,1611.0,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0,No
35,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369,4,Female,60,2,2,Laboratory Technician,4,1,5363.0,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0,No
27,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,43,1,2,Sales Executive,4,2,5071.0,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0,No
55,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,Male,85,4,4,Sales Executive,3,2,13695.0,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8,Yes
56,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,Male,68,3,4,Manufacturing Director,2,1,13402.0,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9,No
34,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,3,3,2029.0,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0,No
40,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,3,6377.0,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8,No
34,Travel_Rarely,285,Research & Development,29,3,Medical,1,1377,2,Male,86,3,2,Laboratory Technician,3,1,5429.0,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7,No
31,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,2,2785.0,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0,Yes
35,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4,Female,67,3,2,Sales Executive,3,1,4614.0,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2,Yes
38,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,3,2610.0,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3,No
34,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3,Female,98,3,2,Healthcare Representative,4,2,6687.0,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11,No
28,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3,Male,48,2,2,Sales Executive,1,1,4724.0,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4,No
31,Travel_Rarely,330,Research & Development,22,4,Medical,1,1389,4,Male,98,3,2,Manufacturing Director,3,1,6179.0,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7,Yes
39,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1,Male,44,2,2,Sales Executive,4,1,6120.0,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4,No
51,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,1,10596.0,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2,No
41,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,1392,4,Female,75,3,2,Research Scientist,4,3,5467.0,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,No
37,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,1,2996.0,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3,No
33,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,1,9998.0,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2,No
32,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,1,4078.0,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2,No
39,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1397,3,Male,71,3,3,Healthcare Representative,3,1,10920.0,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5,No
25,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1399,1,Male,93,4,2,Sales Executive,3,1,5822.644543089681,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2,
52,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,1,11834.42571632885,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2,
43,Travel_Rarely,930,Research & Development,6,3,Medical,1,1402,1,Female,73,2,2,Research Scientist,3,2,6050.490052217651,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8,
27,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,98,2,2,Sales Executive,4,1,6012.255958599065,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4,
27,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4,Female,51,3,1,Research Scientist,3,2,2681.1127268335,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7,
26,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1,Male,36,2,1,Research Scientist,4,2,2777.261367352912,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1,
42,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1,1408,3,Female,31,3,4,Manager,1,1,15816.851465562931,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9,
52,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,1,2458.417010164967,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4,
37,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,2,2547.293211054232,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2,
35,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,2,8569.07097052069,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2,
25,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,Male,81,3,1,Laboratory Technician,4,1,2810.425014186347,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2,
26,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,Male,100,4,1,Laboratory Technician,1,2,2270.072639306485,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7,
29,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2,Male,51,2,3,Human Resources,1,2,8258.038783640584,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,
49,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,2,2,Laboratory Technician,1,2,5908.84175419732,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3,
29,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3,Female,84,3,3,Healthcare Representative,4,2,8684.3674881677,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7,
54,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,2,16805.639965140213,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,
58,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,Female,76,3,5,Research Director,1,1,19295.61776977617,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5,
55,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,3,16467.379458470237,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0,
36,Travel_Rarely,1174,Sales,3,4,Marketing,1,1425,1,Female,99,3,2,Sales Executive,2,2,6343.139217847528,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1,
31,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,2,2274.0025565066103,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0,
30,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4,Female,73,3,2,Sales Executive,1,3,5903.391958961922,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2,
31,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,2,15516.309712793523,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0,
34,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4,Male,91,3,1,Research Scientist,1,3,2742.946586158117,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3,
31,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,2,2243.1332314540623,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,
27,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,1,2638.405121790397,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4,
36,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1435,1,Male,37,2,2,Laboratory Technician,4,2,5313.985448234634,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8,
36,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3,Female,98,2,2,Sales Executive,1,1,5961.061499883401,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,
47,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,1,3249.9696361895685,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2,
25,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,1,2485.336570037033,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2,
37,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,2,2406.1371218938198,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3,
56,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,1,2512.947572897769,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0,
47,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,1,16148.895760258572,26703,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6,
24,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,1,5829.475464365896,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3,
32,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,1,5795.407563993278,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3,
34,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,1,2746.161124091131,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,
41,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,1,2669.1668625240395,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,
40,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,3,4970.935105106482,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7,
31,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,3,8871.830275483966,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,
46,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,3,9486.439927761923,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3,
39,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,2,2640.876014696573,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0,
31,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,2,8678.506610992505,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7,
45,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,3,9548.287880446123,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7,
31,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,2,2109.0,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2,No
31,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,1,3722.0,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,Yes
45,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2,Male,55,3,3,Manufacturing Director,4,1,9380.0,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2,No
48,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,3,5486.0,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2,No
34,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1467,1,Female,52,3,1,Human Resources,3,1,2742.0,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2,Yes
40,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,3,13757.0,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8,No
28,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,Male,84,3,2,Sales Executive,1,2,8463.0,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3,No
44,Non-Travel,981,Research & Development,5,3,Life Sciences,1,1471,3,Male,90,2,1,Laboratory Technician,3,2,3162.0,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3,No
53,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,2,16598.0,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8,No
49,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,1,6651.0,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2,No
40,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,3,2345.0,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2,No
44,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1,1475,4,Male,49,3,1,Research Scientist,2,2,3420.0,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3,No
33,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,1,4373.0,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3,No
34,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4,Male,81,1,2,Sales Executive,1,2,4759.0,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,No
30,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4,Male,96,3,2,Sales Executive,3,1,5301.0,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,No
